Дата операции;Дата платежа;Номер карты;Статус;Сумма операции;Валюта операции;Сумма платежа;Валюта платежа;Кэшбэк;Категория;MCC;Описание;Бонусы (включая кэшбэк);Округление на инвесткопилку;Сумма операции с округлением
27.07.2022 15:02;27.07.2022;*8125;OK;-560;RUB;-560;RUB;2;Супермаркеты;5499;Produkty_;2;0;560
27.07.2022 14:49;27.07.2022;*8125;OK;-135;RUB;-135;RUB;1;Такси;4121;Яндекс Такси;1;0;135
27.07.2022 14:03;27.07.2022;*8125;OK;-70;RUB;-70;RUB;;Фастфуд;5814;"""Pho Viet""";0;0;70
27.07.2022 14:03;27.07.2022;*8125;OK;499;RUB;499;RUB;-2;Электроника и техника;5722;DNS;-2;0;499
27.07.2022 14:02;27.07.2022;*8125;OK;-399;RUB;-399;RUB;3;Фастфуд;5814;"""Pho Viet""";3;0;399
27.07.2022 11:50;27.07.2022;*8125;OK;-499;RUB;-499;RUB;2;Электроника и техника;5722;DNS;2;0;499
27.07.2022 10:58;27.07.2022;*8125;OK;-199;RUB;-199;RUB;9;Аптеки;5912;Lk Farm;9;0;199
27.07.2022 7:16;27.07.2022;*8125;OK;-300;RUB;-300;RUB;3;Фастфуд;5814;Stolichny express;3;0;300
27.07.2022 7:00;27.07.2022;*8125;OK;-384;RUB;-384;RUB;3;Такси;4121;Яндекс Такси;3;0;384
26.07.2022 10:10;26.07.2022;*8125;OK;-189;RUB;-189;RUB;1;Фастфуд;5814;Ля Фантази;1;0;189
26.07.2022 9:59;26.07.2022;*8125;OK;-380,54;RUB;-380,54;RUB;1;Супермаркеты;5411;Magazin 379;1;0;380,54
25.07.2022 23:55;25.07.2022;;OK;-99;RUB;-99;RUB;;Услуги банка;;Плата за обслуживание;0;0;99
25.07.2022 23:37;25.07.2022;;OK;-59;RUB;-59;RUB;;Услуги банка;;Плата за оповещения об операциях;0;0;59
25.07.2022 23:16;25.07.2022;;OK;509;RUB;509;RUB;;Бонусы;;Кэшбэк за обычные покупки;0;0;509
25.07.2022 22:41;25.07.2022;;OK;31,84;RUB;31,84;RUB;;Бонусы;;Проценты на остаток;0;0;31,84
25.07.2022 21:11;25.07.2022;*8125;OK;-3239,09;RUB;-3239,09;RUB;16;Супермаркеты;5411;SPAR;16;0;3239,09
25.07.2022 16:00;25.07.2022;*8125;OK;-14300;RUB;-14300;RUB;71;Различные товары;5399;milou;71;0;14300
25.07.2022 13:49;25.07.2022;*8125;OK;-140,34;RUB;-140,34;RUB;;Супермаркеты;5411;Magazin 379;0;0;140,34
25.07.2022 13:22;25.07.2022;*8125;OK;-236;RUB;-236;RUB;2;Фастфуд;5814;Братья Караваевы;2;0;236
25.07.2022 12:26;25.07.2022;;OK;30000;RUB;30000;RUB;;Переводы;;Перевод между счетами;0;0;30000
25.07.2022 12:26;25.07.2022;;OK;-30000;RUB;-30000;RUB;;Переводы;;Перевод между счетами;0;0;30000
25.07.2022 9:42;25.07.2022;*8125;OK;-200,92;RUB;-200,92;RUB;2;Фастфуд;5814;Ля Фантази;2;0;200,92
24.07.2022 12:25;24.07.2022;;OK;-1800;RUB;-1800;RUB;;Переводы;;Дмитрий Г.;0;0;1800
24.07.2022 12:24;24.07.2022;;OK;5000;RUB;5000;RUB;;Переводы;;Перевод между счетами;0;0;5000
24.07.2022 12:24;24.07.2022;;OK;-5000;RUB;-5000;RUB;;Переводы;;Перевод между счетами;0;0;5000
24.07.2022 11:06;25.07.2022;*8125;OK;-706,5;RUB;-706,5;RUB;3;Топливо;5541;Яндекс.Заправки;3;0;706,5
23.07.2022 12:30;25.07.2022;*8125;OK;-1752,7;RUB;-1752,7;RUB;8;Топливо;5541;Яндекс.Заправки;8;0;1752,7
23.07.2022 12:00;23.07.2022;*8125;OK;-970;RUB;-970;RUB;4;Медицина;8021;Ulybka;4;0;970
23.07.2022 10:33;23.07.2022;*8125;OK;-325;RUB;-325;RUB;3;Платные дороги;4784;Автодор;3;0;325
23.07.2022 9:25;23.07.2022;*8125;OK;-230;RUB;-230;RUB;2;Платные дороги;4784;Автодор;2;0;230
22.07.2022 23:50;24.07.2022;*8125;OK;-42;RUB;-42;RUB;;Местный транспорт;4111;Тройка;0;0;42
22.07.2022 23:49;24.07.2022;*8125;OK;-46;RUB;-46;RUB;;Местный транспорт;4111;Тройка;0;0;46
22.07.2022 21:47;23.07.2022;*8125;OK;-578;RUB;-578;RUB;5;Фастфуд;5814;Surf Coffee;5;0;578
22.07.2022 18:43;22.07.2022;*8125;OK;-150;RUB;-150;RUB;1;Фастфуд;5814;Sobranie Cafe;1;0;150
22.07.2022 14:04;22.07.2022;*8125;OK;-514,85;RUB;-514,85;RUB;2;Супермаркеты;5411;Magazin 379;2;0;514,85
22.07.2022 13:16;22.07.2022;;OK;31000;RUB;31000;RUB;;Переводы;;Перевод между счетами;0;0;31000
22.07.2022 13:16;22.07.2022;;OK;-31000;RUB;-31000;RUB;;Переводы;;Перевод между счетами;0;0;31000
22.07.2022 13:15;22.07.2022;;OK;34736,6;RUB;34736,6;RUB;;Переводы;;Вывод с брокерского счета;0;0;34736,6
22.07.2022 12:43;22.07.2022;*8125;FAILED;-50;EUR;-50;EUR;;;;Снятие наличных в банкомате;0;0;50
22.07.2022 12:43;22.07.2022;*8125;FAILED;-50;EUR;-50;EUR;;;;Снятие наличных в банкомате;0;0;50
22.07.2022 12:39;22.07.2022;;OK;50;EUR;50;EUR;;Переводы;;Перевод между счетами;0;0;50
22.07.2022 12:39;22.07.2022;;OK;-50;EUR;-3085;RUB;;Переводы;;Перевод между счетами;0;0;3085
22.07.2022 9:57;22.07.2022;*8125;OK;-189;RUB;-189;RUB;1;Фастфуд;5814;Ля Фантази;1;0;189
22.07.2022 9:18;23.07.2022;*8125;OK;-92;RUB;-92;RUB;;Местный транспорт;4111;Тройка;0;0;92
21.07.2022 13:08;21.07.2022;*8125;OK;-428,54;RUB;-428,54;RUB;2;Супермаркеты;5411;Magazin 379;2;0;428,54
21.07.2022 12:28;21.07.2022;*8125;OK;358;RUB;358;RUB;-1;Дом и ремонт;5200;Леруа Мерлен;-1;0;358
21.07.2022 10:28;21.07.2022;;OK;23,85;RUB;23,85;RUB;;Переводы;;Перевод между счетами;0;0;23,85
21.07.2022 10:28;21.07.2022;;OK;-23,85;RUB;-23,85;RUB;;Переводы;;Перевод между счетами;0;0;23,85
21.07.2022 10:25;21.07.2022;;OK;5378,21;RUB;5378,21;RUB;;Переводы;;Вывод с брокерского счета;0;0;5378,21
21.07.2022 10:16;21.07.2022;;OK;-10000;RUB;-10000;RUB;;Переводы;;Пополнение брокерского счета;0;0;10000
21.07.2022 10:15;21.07.2022;;OK;-29087;RUB;-29087;RUB;;Переводы;;Пополнение брокерского счета;0;0;29087
21.07.2022 10:15;21.07.2022;;OK;21000;RUB;21000;RUB;;Переводы;;Перевод между счетами;0;0;21000
21.07.2022 10:15;21.07.2022;;OK;-21000;RUB;-21000;RUB;;Переводы;;Перевод между счетами;0;0;21000
21.07.2022 9:50;21.07.2022;*8125;OK;-194,2;RUB;-194,2;RUB;1;Фастфуд;5814;Ля Фантази;1;0;194,2
21.07.2022 9:16;21.07.2022;;OK;5000;RUB;5000;RUB;;Переводы;;Перевод между счетами;0;0;5000
21.07.2022 9:16;21.07.2022;;OK;-5000;RUB;-5000;RUB;;Переводы;;Перевод между счетами;0;0;5000
21.07.2022 9:15;21.07.2022;;OK;-2300;RUB;-2300;RUB;;Переводы;;Дарья Ю.;0;0;2300
20.07.2022 13:46;20.07.2022;*8125;OK;-439,87;RUB;-439,87;RUB;2;Супермаркеты;5411;SPAR;2;0;439,87
20.07.2022 10:01;20.07.2022;*8125;OK;-95;RUB;-95;RUB;;Фастфуд;5814;Ля Фантази;0;0;95
20.07.2022 0:43;20.07.2022;;OK;10000;RUB;10000;RUB;;Переводы;;Перевод между счетами;0;0;10000
20.07.2022 0:43;20.07.2022;;OK;-10000;RUB;-10000;RUB;;Переводы;;Перевод между счетами;0;0;10000
19.07.2022 23:59;20.07.2022;;OK;15000;RUB;15000;RUB;;Переводы;;Перевод между счетами;0;0;15000
19.07.2022 23:59;20.07.2022;;OK;-15000;RUB;-15000;RUB;;Переводы;;Перевод между счетами;0;0;15000
19.07.2022 14:15;19.07.2022;*8125;OK;-172;RUB;-172;RUB;1;Фастфуд;5814;Дело вкуса;1;0;172
19.07.2022 9:58;19.07.2022;*8125;OK;-260,28;RUB;-260,28;RUB;2;Фастфуд;5814;Ля Фантази;2;0;260,28
18.07.2022 20:04;18.07.2022;*8125;OK;-3305,27;RUB;-3305,27;RUB;16;Супермаркеты;5411;SPAR;16;0;3305,27
18.07.2022 13:59;18.07.2022;*8125;OK;-311,73;RUB;-311,73;RUB;1;Супермаркеты;5411;Magazin 379;1;0;311,73
18.07.2022 9:42;18.07.2022;*8125;OK;-234,6;RUB;-234,6;RUB;2;Фастфуд;5814;Ля Фантази;2;0;234,6
17.07.2022 23:58;18.07.2022;;OK;5000;RUB;5000;RUB;;Пополнения;;Перевод с карты;0;0;5000
17.07.2022 22:20;18.07.2022;*8125;OK;-1663,68;RUB;-1663,68;RUB;8;Топливо;5541;Яндекс.Заправки;8;0;1663,68
17.07.2022 18:53;17.07.2022;*8125;OK;-1270;RUB;-1270;RUB;6;Супермаркеты;5462;Гости;6;0;1270
17.07.2022 13:51;17.07.2022;*8125;OK;1200;RUB;1200;RUB;;Переводы;;Дарья Ю.;0;0;1200
16.07.2022 21:22;16.07.2022;*8125;OK;-2466,9;RUB;-2466,9;RUB;12;Супермаркеты;5411;АТАК Супермаркеты;12;0;2466,9
16.07.2022 12:58;16.07.2022;*8125;OK;-160;RUB;-160;RUB;;Различные товары;5311;IP Prokhorov I.E.;0;0;160
16.07.2022 12:44;16.07.2022;*8125;OK;-5250;RUB;-5250;RUB;52;Спорттовары;5941;Aktiv-Sport;52;0;5250
16.07.2022 12:43;16.07.2022;*8125;OK;-3860;RUB;-3860;RUB;19;Различные товары;5311;IP Prokhorov I.E.;19;0;3860
15.07.2022 22:36;15.07.2022;;OK;23,85;RUB;23,85;RUB;;Бонусы;;Проценты на остаток;0;0;23,85
15.07.2022 21:32;15.07.2022;*8125;OK;-971;RUB;-971;RUB;9;Фастфуд;5814;Вкусно — и точка;9;0;971
15.07.2022 13:02;15.07.2022;*8125;OK;-679;RUB;-679;RUB;3;Дом и ремонт;5200;Леруа Мерлен;3;0;679
15.07.2022 9:41;15.07.2022;*8125;OK;-95;RUB;-95;RUB;;Фастфуд;5814;Ля Фантази;0;0;95
14.07.2022 18:40;14.07.2022;;OK;15000;RUB;15000;RUB;;Переводы;;Перевод между счетами;0;0;15000
14.07.2022 18:40;14.07.2022;;OK;-15000;RUB;-15000;RUB;;Переводы;;Перевод между счетами;0;0;15000
14.07.2022 18:40;14.07.2022;;OK;41943,47;RUB;41943,47;RUB;;Пополнения;6012;Перевод с карты;0;0;41943,47
14.07.2022 14:09;14.07.2022;*8125;OK;-142;RUB;-142;RUB;;Супермаркеты;5411;Сеть Микромаркетов;0;0;142
14.07.2022 11:06;14.07.2022;;OK;5000;RUB;5000;RUB;;Переводы;;Перевод между счетами;0;0;5000
14.07.2022 11:06;14.07.2022;;OK;-5000;RUB;-5000;RUB;;Переводы;;Перевод между счетами;0;0;5000
14.07.2022 10:48;14.07.2022;*8125;OK;7500;RUB;7500;RUB;;Переводы;;Кирилл К.;0;0;7500
14.07.2022 9:50;14.07.2022;*8125;OK;-95;RUB;-95;RUB;;Фастфуд;5814;Ля Фантази;0;0;95
13.07.2022 19:00;13.07.2022;*8125;OK;-214;RUB;-214;RUB;1;Супермаркеты;5411;Produkty 24 Aviam;1;0;214
13.07.2022 18:54;14.07.2022;*8125;OK;-1592,7;RUB;-1592,7;RUB;7;Топливо;5541;Яндекс.Заправки;7;0;1592,7
13.07.2022 18:31;13.07.2022;*8125;OK;-135,9;RUB;-135,9;RUB;;Супермаркеты;5411;SPAR;0;0;135,9
13.07.2022 10:08;13.07.2022;;OK;-330;RUB;-330;RUB;;Переводы;;Нэсп Без Идентификации Д.;0;0;330
13.07.2022 10:05;13.07.2022;*8125;OK;-1068,06;RUB;-1068,06;RUB;5;Различные товары;5399;Aliexpress.com;5;0;1068,06
13.07.2022 10:04;13.07.2022;*8125;OK;-713,73;RUB;-713,73;RUB;3;Супермаркеты;5300;Aliexpress.com;3;0;713,73
13.07.2022 9:45;13.07.2022;*8125;OK;-95;RUB;-95;RUB;;Фастфуд;5814;Ля Фантази;0;0;95
13.07.2022 9:28;13.07.2022;*8125;OK;2500;RUB;2500;RUB;;Пополнения;;Евгений Б.;0;0;2500
12.07.2022 22:02;13.07.2022;;OK;-3500;RUB;-3500;RUB;;Переводы;;Дарья Ю.;0;0;3500
12.07.2022 20:05;12.07.2022;;OK;-5000;RUB;-5000;RUB;;Переводы;;Перевод между счетами;0;0;5000
12.07.2022 20:05;12.07.2022;;OK;5000;RUB;5000;RUB;;Переводы;;Перевод между счетами;0;0;5000
12.07.2022 20:01;12.07.2022;*8125;OK;-314,98;RUB;-314,98;RUB;3;Фастфуд;5814;Burger King;3;0;314,98
12.07.2022 11:16;12.07.2022;*8125;OK;-676;RUB;-676;RUB;3;Дом и ремонт;5200;Леруа Мерлен;3;0;676
12.07.2022 10:08;12.07.2022;*8125;OK;-265,16;RUB;-265,16;RUB;2;Фастфуд;5814;Ля Фантази;2;0;265,16
11.07.2022 13:17;11.07.2022;*8125;OK;-337,79;RUB;-337,79;RUB;1;Супермаркеты;5411;SPAR;1;0;337,79
11.07.2022 9:49;11.07.2022;*8125;OK;-246,04;RUB;-246,04;RUB;2;Фастфуд;5814;Ля Фантази;2;0;246,04
09.07.2022 20:17;10.07.2022;*8125;OK;-939,8;RUB;-939,8;RUB;4;Топливо;5541;Яндекс.Заправки;4;0;939,8
09.07.2022 20:13;09.07.2022;;OK;4000;RUB;4000;RUB;;Пополнения;6012;Перевод с карты;0;0;4000
09.07.2022 14:08;09.07.2022;*8125;OK;-1993,76;RUB;-1993,76;RUB;9;Супермаркеты;5411;Пятерочка;9;0;1993,76
09.07.2022 14:06;09.07.2022;;OK;1000;RUB;1000;RUB;;Пополнения;6012;Перевод с карты;0;0;1000
08.07.2022 13:25;08.07.2022;*8125;OK;-381,42;RUB;-381,42;RUB;1;Супермаркеты;5411;Magazin 379;1;0;381,42
08.07.2022 9:30;08.07.2022;*8125;OK;-199,8;RUB;-199,8;RUB;1;Фастфуд;5814;Ля Фантази;1;0;199,8
07.07.2022 13:36;07.07.2022;*8125;OK;-300,64;RUB;-300,64;RUB;1;Супермаркеты;5411;Magazin 379;1;0;300,64
07.07.2022 9:49;07.07.2022;*8125;OK;-95;RUB;-95;RUB;;Фастфуд;5814;Ля Фантази;0;0;95
06.07.2022 20:28;06.07.2022;*8125;OK;-20;RUB;-20;RUB;;Госуслуги;9399;cbsuvao;0;0;20
06.07.2022 19:14;06.07.2022;*8125;OK;-422,6;RUB;-422,6;RUB;2;Супермаркеты;5411;SPAR;2;0;422,6
06.07.2022 10:10;06.07.2022;*8125;OK;-206,52;RUB;-206,52;RUB;2;Фастфуд;5814;Ля Фантази;2;0;206,52
05.07.2022 23:11;06.07.2022;*8125;OK;1800;RUB;1800;RUB;;Переводы;;Дарья Ю.;0;0;1800
05.07.2022 21:59;06.07.2022;*8125;OK;-1820,29;RUB;-1820,29;RUB;9;Различные товары;5399;Aliexpress.com;9;0;1820,29
05.07.2022 13:18;05.07.2022;*8125;OK;-588,77;RUB;-588,77;RUB;2;Супермаркеты;5411;SPAR;2;0;588,77
05.07.2022 12:48;05.07.2022;;OK;-137;RUB;-137;RUB;;Переводы;;Нэсп Без Идентификации Д.;0;0;137
05.07.2022 12:44;05.07.2022;;OK;-10;RUB;-10;RUB;;Переводы;;Дмитрий Г.;0;0;10
05.07.2022 11:05;05.07.2022;;OK;-1807,94;RUB;-1807,94;RUB;;Переводы;;Дарья Ю.;0;0;1807,94
05.07.2022 10:10;05.07.2022;*8125;OK;-95;RUB;-95;RUB;;Фастфуд;5814;Ля Фантази;0;0;95
05.07.2022 10:09;05.07.2022;*8125;OK;-150;RUB;-150;RUB;;Супермаркеты;5411;Сеть Микромаркетов;0;0;150
04.07.2022 16:48;04.07.2022;*8125;OK;1000;RUB;1000;RUB;;Переводы;;Дмитрий С.;0;0;1000
04.07.2022 13:09;04.07.2022;*8125;OK;-285;RUB;-285;RUB;2;Фастфуд;5814;Братья Караваевы;2;0;285
04.07.2022 11:54;04.07.2022;*8125;OK;424;RUB;424;RUB;-2;Дом и ремонт;5200;Леруа Мерлен;-2;0;424
04.07.2022 11:37;04.07.2022;;OK;-612;RUB;-612;RUB;;Переводы;;Дмитрий Г.;0;0;612
04.07.2022 10:53;04.07.2022;;OK;15000;RUB;15000;RUB;;Переводы;;Перевод между счетами;0;0;15000
04.07.2022 10:53;04.07.2022;;OK;-15000;RUB;-15000;RUB;;Переводы;;Перевод между счетами;0;0;15000
04.07.2022 10:51;04.07.2022;;OK;18464,36;RUB;18464,36;RUB;;Переводы;;Вывод с брокерского счета;0;0;18464,36
04.07.2022 10:01;04.07.2022;;OK;-300;RUB;-300;RUB;;Переводы;;Александра З.;0;0;300
04.07.2022 9:51;04.07.2022;*8125;OK;-196,44;RUB;-196,44;RUB;1;Фастфуд;5814;Ля Фантази;1;0;196,44
03.07.2022 23:49;04.07.2022;*9698;OK;-3857,36;RUB;-3857,36;RUB;19;Супермаркеты;5411;SPAR;19;0;3857,36
03.07.2022 16:49;03.07.2022;;OK;-1910;RUB;-1910;RUB;;Переводы;;Мико А.;0;0;1910
02.07.2022 18:19;02.07.2022;*8125;OK;-688,31;RUB;-688,31;RUB;3;Супермаркеты;5411;Полярная Звезда;3;0;688,31
02.07.2022 15:14;02.07.2022;*8125;OK;-1549;RUB;-1549;RUB;7;Дом и ремонт;5200;Леруа Мерлен;7;0;1549
02.07.2022 12:50;02.07.2022;;OK;-8000;RUB;-8000;RUB;;Переводы;;Дмитрий Г.;0;0;8000
01.07.2022 22:57;02.07.2022;;OK;-1000;RUB;-1000;RUB;;Переводы;;Евгений Б.;0;0;1000
01.07.2022 19:24;01.07.2022;*8125;OK;-100;RUB;-100;RUB;1;Различные товары;5993;iQOS;1;0;100
01.07.2022 17:09;01.07.2022;;OK;-250;RUB;-250;RUB;;Другое;;Штрафы ГИБДД;0;0;250
01.07.2022 14:34;01.07.2022;;OK;-587,7;RUB;-587,7;RUB;;Связь;4814;Ростелеком;0;0;587,7
01.07.2022 13:58;01.07.2022;*8125;OK;-420,42;RUB;-420,42;RUB;2;Супермаркеты;5411;SPAR;2;0;420,42
01.07.2022 10:03;01.07.2022;*8125;OK;-214,36;RUB;-214,36;RUB;2;Фастфуд;5814;Ля Фантази;2;0;214,36
01.07.2022 9:49;02.07.2022;*8125;OK;-1813,04;RUB;-1813,04;RUB;9;Топливо;5541;Яндекс.Заправки;9;0;1813,04
30.06.2022 19:35;30.06.2022;;OK;21428,57;RUB;21428,57;RUB;;Пополнения;6012;Перевод с карты;0;0;21428,57
30.06.2022 13:51;30.06.2022;*8125;OK;-411,75;RUB;-411,75;RUB;4;Фастфуд;5814;Братья Караваевы;4;0;411,75
30.06.2022 10:00;30.06.2022;*8125;OK;-95;RUB;-95;RUB;;Фастфуд;5814;Ля Фантази;0;0;95
29.06.2022 21:54;30.06.2022;*8125;OK;-350,39;RUB;-350,39;RUB;1;Супермаркеты;5411;Полярная Звезда;1;0;350,39
29.06.2022 13:43;29.06.2022;*8125;OK;-337,1;RUB;-337,1;RUB;1;Супермаркеты;5411;Magazin 379;1;0;337,1
29.06.2022 13:07;29.06.2022;;OK;-5690;RUB;-5690;RUB;;Переводы;;Юлия Х.;0;0;5690
29.06.2022 11:51;29.06.2022;;OK;-1;USD;-1;USD;;Переводы;;Пополнение брокерского счета;0;0;1
29.06.2022 10:10;29.06.2022;*8125;OK;-251,88;RUB;-251,88;RUB;2;Фастфуд;5814;Ля Фантази;2;0;251,88
28.06.2022 16:12;28.06.2022;*8125;OK;-100;RUB;-100;RUB;;Связь;4814;Ростелеком;0;0;100
28.06.2022 12:37;28.06.2022;;OK;-300;RUB;-300;RUB;;Переводы;;Роман Г.;0;0;300
28.06.2022 10:12;28.06.2022;*8125;OK;-316,84;RUB;-316,84;RUB;3;Фастфуд;5814;Ля Фантази;3;0;316,84
27.06.2022 21:23;27.06.2022;;OK;-700;RUB;-700;RUB;;Переводы;;Екатерина Ч.;0;0;700
27.06.2022 19:53;27.06.2022;*8125;OK;-12800;RUB;-12800;RUB;128;Автоуслуги;5533;IP Panchenko G. G. 3;128;0;12800
27.06.2022 13:42;27.06.2022;*8125;OK;-456,54;RUB;-456,54;RUB;2;Супермаркеты;5411;Magazin 379;2;0;456,54
27.06.2022 9:51;27.06.2022;*8125;OK;-95;RUB;-95;RUB;;Фастфуд;5814;Ля Фантази;0;0;95
27.06.2022 9:16;28.06.2022;*8125;OK;-92;RUB;-92;RUB;;Местный транспорт;4111;Тройка;0;0;92
26.06.2022 23:31;27.06.2022;*8125;OK;-1383,58;RUB;-1383,58;RUB;6;Супермаркеты;5411;SPAR;6;0;1383,58
26.06.2022 22:04;27.06.2022;;OK;-1030;RUB;-1030;RUB;;Переводы;;Мико А.;0;0;1030
26.06.2022 19:56;26.06.2022;*8125;OK;-230;RUB;-230;RUB;2;Платные дороги;4784;Автодор;2;0;230
26.06.2022 18:36;26.06.2022;*8125;OK;-325;RUB;-325;RUB;3;Платные дороги;4784;Автодор;3;0;325
26.06.2022 17:22;26.06.2022;;OK;-320;RUB;-320;RUB;;Переводы;;Дмитрий Г.;0;0;320
26.06.2022 16:15;26.06.2022;;OK;25000;RUB;25000;RUB;;Пополнения;6012;Перевод с карты;0;0;25000
26.06.2022 9:29;26.06.2022;;OK;1;USD;1;USD;;Переводы;;Вывод с брокерского счета;0;0;1
25.06.2022 23:49;25.06.2022;;OK;-99;RUB;-99;RUB;;Услуги банка;;Плата за обслуживание;0;0;99
25.06.2022 23:32;25.06.2022;;OK;-59;RUB;-59;RUB;;Услуги банка;;Плата за оповещения об операциях;0;0;59
25.06.2022 23:11;25.06.2022;;OK;426;RUB;426;RUB;;Бонусы;;Кэшбэк за обычные покупки;0;0;426
25.06.2022 22:39;25.06.2022;;OK;40,21;RUB;40,21;RUB;;Бонусы;;Проценты на остаток;0;0;40,21
25.06.2022 12:32;25.06.2022;;OK;-134;RUB;-134;RUB;;Переводы;;Сергей Г.;0;0;134
25.06.2022 10:54;25.06.2022;*8125;OK;-1550,7;RUB;-1550,7;RUB;7;Топливо;5541;Яндекс.Заправки;7;0;1550,7
24.06.2022 22:49;25.06.2022;*8125;OK;-395,44;RUB;-395,44;RUB;1;Супермаркеты;5411;Produkty 24 Aviam;1;0;395,44
24.06.2022 20:45;24.06.2022;*8125;OK;-800;RUB;-800;RUB;8;Рестораны;5812;Nagoya;8;0;800
24.06.2022 19:05;24.06.2022;*8125;OK;300;RUB;300;RUB;;Пополнения;6012;Avito;0;0;300
24.06.2022 16:56;24.06.2022;;OK;-250;RUB;-250;RUB;;Другое;;Штрафы ГИБДД;0;0;250
24.06.2022 12:42;24.06.2022;*8125;OK;-587,41;RUB;-587,41;RUB;2;Супермаркеты;5411;SPAR;2;0;587,41
24.06.2022 9:54;24.06.2022;*8125;OK;-252,44;RUB;-252,44;RUB;2;Фастфуд;5814;Ля Фантази;2;0;252,44
23.06.2022 14:12;23.06.2022;*8125;OK;-201,1;RUB;-201,1;RUB;2;Фастфуд;5814;Ля Фантази;2;0;201,1
23.06.2022 9:14;23.06.2022;*8125;OK;-242,36;RUB;-242,36;RUB;2;Фастфуд;5814;Ля Фантази;2;0;242,36
22.06.2022 19:31;23.06.2022;*8125;OK;-1592,7;RUB;-1592,7;RUB;7;Топливо;5541;Яндекс.Заправки;7;0;1592,7
22.06.2022 14:19;22.06.2022;*8125;OK;-332,58;RUB;-332,58;RUB;1;Супермаркеты;5411;SPAR;1;0;332,58
22.06.2022 12:24;22.06.2022;*8125;OK;-8036;RUB;-8036;RUB;40;Косметика;5977;Золотое яблоко;40;0;8036
22.06.2022 11:07;22.06.2022;;OK;-1073,19;RUB;-1073,19;RUB;;Переводы;;ИП Соловьев Сергей Андреевич;0;0;1073,19
22.06.2022 10:01;22.06.2022;*8125;OK;-256,84;RUB;-256,84;RUB;2;Фастфуд;5814;Ля Фантази;2;0;256,84
22.06.2022 0:05;22.06.2022;*8125;OK;8000;RUB;8000;RUB;;Переводы;;Дарья Ю.;0;0;8000
21.06.2022 21:02;21.06.2022;*8125;OK;-512,8;RUB;-512,8;RUB;5;Различные товары;5999;Леонардо;5;0;512,8
21.06.2022 20:35;21.06.2022;*8125;OK;-134,98;RUB;-134,98;RUB;1;Фастфуд;5814;Burger King;1;0;134,98
21.06.2022 20:15;21.06.2022;*8125;OK;-366;RUB;-366;RUB;3;Фастфуд;5814;IP Khondogo;3;0;366
21.06.2022 14:06;21.06.2022;*8125;OK;660;RUB;660;RUB;;Переводы;;Дарья Ю.;0;0;660
21.06.2022 13:53;21.06.2022;;OK;-473;RUB;-473;RUB;;Переводы;;Дмитрий Г.;0;0;473
20.06.2022 16:16;20.06.2022;*8125;OK;-136,5;RUB;-136,5;RUB;1;Фастфуд;5814;Ля Фантази;1;0;136,5
20.06.2022 15:28;20.06.2022;*8125;OK;-7690;RUB;-7690;RUB;38;Дом и ремонт;5200;Kaskad Dmitrovka,Gribk;38;0;7690
20.06.2022 15:25;20.06.2022;;OK;10053,35;RUB;10053,35;RUB;;Переводы;;Вывод с брокерского счета;0;0;10053,35
20.06.2022 10:10;20.06.2022;*8125;OK;-95;RUB;-95;RUB;;Фастфуд;5814;Ля Фантази;0;0;95
